,CLOSDATE,year,consolidation_code,num_months,Turnover,Sales,Employees,Material_costs,Depreciation,Costs_of_employees,Tangible_fixed_assets,Intangible_fixed_assets,Fixed_assets,other_fixed_assets,current_assets,tota_assets,current_liabilities,net_current_assets,Added_value,enterprise_value,costs_of_goods_sold,gross_profit,EBIT,EBITDA,liquidity_ratio,solvency_ratio_asset,solvency_ratio_liability,name,country,country_iso,entity_type,status,status_date,legal_form,entity_form,company_cateogry,listed,historical_record_flag,historical_record_date,nace_main_section,nace_core_code,NACE_prim,NACE_sec,revenue_per_employees,CASE_CODE,PROCEDURE_CODE,CASE_TITLE,FIRM NAME,MEMBER_STATE,SECTOR,CASE_CODE.1,AID_INSTRUMENT,CASE_TYPE,START_DATE,END_DATE,NOTIFICATION_DATE,DECISIONS,LAST_DECISION,OBJECTIVES,DECISION_DATE,OJ_INFO,RELATED_CASES,STATUS(0=SURVIVAL / 1=M&A / 2=DEATH),DEAL_TYPE,ACQUIROR,DATE_RACHAT_ou_death
DE2010000524,2012-12-31,2012,U2,12,1008849.0,,,,989.0,6250.0,,,45570003.0,45570003.0,5265640.0,50835643.0,36978955.0,-31713315.0,-16405296.0,,,,231569.0,232558.0,0.14,26.79,36.6,Pelikan Group GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,,C - Manufacturing,1712.0,1712.0,1723.0,,C16/2003,"C16/2003, NN89/2002",Bürgschaften des Landes Berlin für die Herlitz AG,Bürgschaften des Landes Berlin für die Herlitz AG,Germany,C - Manufacturing,C16/2003,"Debt write-off, Other forms of equity intervention",Ad Hoc Case,,,19-02-03,"Article 4(4) - decision to initiate the formal investigation procedure, Article 7(3) - positive decision",Positive decision,"Rescuing firms in difficulty, Restructuring firms in difficulty",30-06-04,"JOCE C/100/2003, JOCE L/324/2005",,1,Acquisition 65%,Pelikan,11/2009
DE2010000524,2010-12-31,2010,U2,12,919174.0,,,,2966.0,,,3955.0,60650652.0,60646697.0,4135144.0,64785796.0,,4135144.0,984762.0,,,,-172878.0,-169912.0,,62.74,,Pelikan Group GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,,C - Manufacturing,1712.0,1712.0,1723.0,,C16/2003,"C16/2003, NN89/2002",Bürgschaften des Landes Berlin für die Herlitz AG,Bürgschaften des Landes Berlin für die Herlitz AG,Germany,C - Manufacturing,C16/2003,"Debt write-off, Other forms of equity intervention",Ad Hoc Case,,,19-02-03,"Article 4(4) - decision to initiate the formal investigation procedure, Article 7(3) - positive decision",Positive decision,"Rescuing firms in difficulty, Restructuring firms in difficulty",30-06-04,"JOCE C/100/2003, JOCE L/324/2005",,1,Acquisition 65%,Pelikan,11/2009
DE2010000524,2007-12-31,2007,U2,12,1790000.0,,,,1980.0,,,12900.0,60660000.0,60647000.0,1606000.0,62265000.0,21321000.0,-19715000.0,164000.0,,,,759000.0,761000.0,0.08,62.24,,Pelikan Group GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,,C - Manufacturing,1712.0,1712.0,1723.0,,C16/2003,"C16/2003, NN89/2002",Bürgschaften des Landes Berlin für die Herlitz AG,Bürgschaften des Landes Berlin für die Herlitz AG,Germany,C - Manufacturing,C16/2003,"Debt write-off, Other forms of equity intervention",Ad Hoc Case,,,19-02-03,"Article 4(4) - decision to initiate the formal investigation procedure, Article 7(3) - positive decision",Positive decision,"Rescuing firms in difficulty, Restructuring firms in difficulty",30-06-04,"JOCE C/100/2003, JOCE L/324/2005",,1,Acquisition 65%,Pelikan,11/2009
DE2010000524,2008-12-31,2008,U2,12,1571502.0,,,,2966.0,,,9887.0,60656584.0,60646697.0,2329176.0,62985760.0,1291947.0,1037229.0,2427385.0,,,,713064.0,716030.0,1.8,63.2,,Pelikan Group GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,,C - Manufacturing,1712.0,1712.0,1723.0,,C16/2003,"C16/2003, NN89/2002",Bürgschaften des Landes Berlin für die Herlitz AG,Bürgschaften des Landes Berlin für die Herlitz AG,Germany,C - Manufacturing,C16/2003,"Debt write-off, Other forms of equity intervention",Ad Hoc Case,,,19-02-03,"Article 4(4) - decision to initiate the formal investigation procedure, Article 7(3) - positive decision",Positive decision,"Rescuing firms in difficulty, Restructuring firms in difficulty",30-06-04,"JOCE C/100/2003, JOCE L/324/2005",,1,Acquisition 65%,Pelikan,11/2009
DE2010366899,2010-12-31,2010,U1,12,,,,,,,,,87180000.0,87180000.0,230401.0,87410401.0,86508731.0,-86278330.0,-37820376.0,,,,-376.0,-376.0,,1.03,1.04,Air Berlin PLC & Co. Luftverkehrs KG,Germany,DE,C,Active (insolvency proceedings),,Partnerships,Corporate,Small company,Unlisted,,,H - Transportation and storage,5110.0,5110.0,5121.0,,SA.48937,2017/N,Rescue aid in favour of Air Berlin PLC & Co. Luftverkehrs KG,Air Berlin PLC & Co. Luftverkehrs KG,Germany,H.51 - Air transport,SA.48937,"Interest subsidy, Loan/ Repayable advances",Ad Hoc Case,04-09-2017,,15-08-17,Decision not to raise objections,Decision not to raise objections,Rescuing undertakings in difficulty,04-09-17,JOCE C/400/2017,,2,,,27/10/2017
DE2010366899,2011-12-31,2011,U1,12,,,,,,,155226.0,,155226.0,,1534131.0,1689357.0,,1534131.0,,,,,,,,43.57,77.2,Air Berlin PLC & Co. Luftverkehrs KG,Germany,DE,C,Active (insolvency proceedings),,Partnerships,Corporate,Small company,Unlisted,,,H - Transportation and storage,5110.0,5110.0,5121.0,,SA.48937,2017/N,Rescue aid in favour of Air Berlin PLC & Co. Luftverkehrs KG,Air Berlin PLC & Co. Luftverkehrs KG,Germany,H.51 - Air transport,SA.48937,"Interest subsidy, Loan/ Repayable advances",Ad Hoc Case,04-09-2017,,15-08-17,Decision not to raise objections,Decision not to raise objections,Rescuing undertakings in difficulty,04-09-17,JOCE C/400/2017,,2,,,27/10/2017
DE2010366899,2012-12-31,2012,U1,12,,,,,,,95082.0,,95082.0,,1662170.0,1757252.0,,1662170.0,,,,,,,,49.01,96.1,Air Berlin PLC & Co. Luftverkehrs KG,Germany,DE,C,Active (insolvency proceedings),,Partnerships,Corporate,Small company,Unlisted,,,H - Transportation and storage,5110.0,5110.0,5121.0,,SA.48937,2017/N,Rescue aid in favour of Air Berlin PLC & Co. Luftverkehrs KG,Air Berlin PLC & Co. Luftverkehrs KG,Germany,H.51 - Air transport,SA.48937,"Interest subsidy, Loan/ Repayable advances",Ad Hoc Case,04-09-2017,,15-08-17,Decision not to raise objections,Decision not to raise objections,Rescuing undertakings in difficulty,04-09-17,JOCE C/400/2017,,2,,,27/10/2017
DE2010924174,2009-01-01,2009,LF,12,8000000.0,,15.0,,,,,,,,,,,,,,,,,,,,,Berlin Cosmetics GmbH & Co. KG,Germany,DE,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,4645.0,4645.0,2042.0,533333.3333333334,NN14/1998,NN14/1998,AIDE EN FAVEUR DE BERLIN COSMETIKS GMBH & CO.KG,BERLIN COSMETIKS GMBH & CO.KG,Germany,C - Manufacturing,NN14/1998,Direct grant,Ad Hoc Case,,,06-02-98,Article 4(3) - decision not to raise objections,Decision not to raise objections,"Rescuing firms in difficulty, Restructuring firms in difficulty",12-07-00,JOCE C/310/2000,,0,,,
DE2010924174,2012-01-01,2012,LF,12,2178090.0,,15.0,,,,,,,,,,,,,,,,,,,,,Berlin Cosmetics GmbH & Co. KG,Germany,DE,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,4645.0,4645.0,2042.0,145206.0,NN14/1998,NN14/1998,AIDE EN FAVEUR DE BERLIN COSMETIKS GMBH & CO.KG,BERLIN COSMETIKS GMBH & CO.KG,Germany,C - Manufacturing,NN14/1998,Direct grant,Ad Hoc Case,,,06-02-98,Article 4(3) - decision not to raise objections,Decision not to raise objections,"Rescuing firms in difficulty, Restructuring firms in difficulty",12-07-00,JOCE C/310/2000,,0,,,
DE2010924174,2016-01-01,2016,LF,12,,,14.0,,,,,,,,,,,,,,,,,,,,,Berlin Cosmetics GmbH & Co. KG,Germany,DE,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,4645.0,4645.0,2042.0,,NN14/1998,NN14/1998,AIDE EN FAVEUR DE BERLIN COSMETIKS GMBH & CO.KG,BERLIN COSMETIKS GMBH & CO.KG,Germany,C - Manufacturing,NN14/1998,Direct grant,Ad Hoc Case,,,06-02-98,Article 4(3) - decision not to raise objections,Decision not to raise objections,"Rescuing firms in difficulty, Restructuring firms in difficulty",12-07-00,JOCE C/310/2000,,0,,,
DE2010924174,2017-01-01,2017,LF,12,,,14.0,,,,,,,,,,,,,,,,,,,,,Berlin Cosmetics GmbH & Co. KG,Germany,DE,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,4645.0,4645.0,2042.0,,NN14/1998,NN14/1998,AIDE EN FAVEUR DE BERLIN COSMETIKS GMBH & CO.KG,BERLIN COSMETIKS GMBH & CO.KG,Germany,C - Manufacturing,NN14/1998,Direct grant,Ad Hoc Case,,,06-02-98,Article 4(3) - decision not to raise objections,Decision not to raise objections,"Rescuing firms in difficulty, Restructuring firms in difficulty",12-07-00,JOCE C/310/2000,,0,,,
DE2010924174,2013-01-01,2013,LF,12,4500000.0,,14.0,,,,,,,,,,,,,,,,,,,,,Berlin Cosmetics GmbH & Co. KG,Germany,DE,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,4645.0,4645.0,2042.0,321428.5714285714,NN14/1998,NN14/1998,AIDE EN FAVEUR DE BERLIN COSMETIKS GMBH & CO.KG,BERLIN COSMETIKS GMBH & CO.KG,Germany,C - Manufacturing,NN14/1998,Direct grant,Ad Hoc Case,,,06-02-98,Article 4(3) - decision not to raise objections,Decision not to raise objections,"Rescuing firms in difficulty, Restructuring firms in difficulty",12-07-00,JOCE C/310/2000,,0,,,
DE2010924174,2015-01-01,2015,LF,12,,,14.0,,,,,,,,,,,,,,,,,,,,,Berlin Cosmetics GmbH & Co. KG,Germany,DE,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,4645.0,4645.0,2042.0,,NN14/1998,NN14/1998,AIDE EN FAVEUR DE BERLIN COSMETIKS GMBH & CO.KG,BERLIN COSMETIKS GMBH & CO.KG,Germany,C - Manufacturing,NN14/1998,Direct grant,Ad Hoc Case,,,06-02-98,Article 4(3) - decision not to raise objections,Decision not to raise objections,"Rescuing firms in difficulty, Restructuring firms in difficulty",12-07-00,JOCE C/310/2000,,0,,,
DE2010924174,2014-01-01,2014,LF,12,4600000.0,,14.0,,,,,,,,,,,,,,,,,,,,,Berlin Cosmetics GmbH & Co. KG,Germany,DE,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,4645.0,4645.0,2042.0,328571.4285714286,NN14/1998,NN14/1998,AIDE EN FAVEUR DE BERLIN COSMETIKS GMBH & CO.KG,BERLIN COSMETIKS GMBH & CO.KG,Germany,C - Manufacturing,NN14/1998,Direct grant,Ad Hoc Case,,,06-02-98,Article 4(3) - decision not to raise objections,Decision not to raise objections,"Rescuing firms in difficulty, Restructuring firms in difficulty",12-07-00,JOCE C/310/2000,,0,,,
DE2011685245,2009-12-31,2009,U1,12,,,181.0,,34852.0,5647873.0,339353.0,232722.0,572075.0,,5696759.0,6268835.0,,5696759.0,6513659.0,,,,770264.0,805116.0,,50.45,,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2010-12-31,2010,U1,12,,,174.0,,85132.0,6136643.0,2761469.0,215014.0,2976483.0,,7318717.0,10295200.0,6167289.0,1151429.0,6536574.0,,,,38799.0,123931.0,0.61,32.68,48.54,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2011-12-31,2011,U1,12,25054469.0,25695000.0,167.0,13382000.0,548317.0,6145045.0,2657692.0,181345.0,2839037.0,,5898117.0,8737153.0,4390128.0,1507989.0,7176743.0,,,,400901.0,949218.0,0.72,40.55,68.21,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,150026.76047904193,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2012-12-31,2012,U1,12,25746367.0,25245708.0,155.0,13833572.0,532719.0,5972935.0,2930798.0,131553.0,3062351.0,,6718138.0,9780489.0,4155977.0,2562160.0,7114777.0,,,,512553.0,1045272.0,0.92,38.35,62.22,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,166105.59354838709,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2007-12-31,2007,U1,12,28174202.0,26908291.0,198.0,17609369.0,36879.0,6632074.0,,213750.0,213750.0,,7742443.0,7956193.0,6344644.0,1397799.0,6214596.0,,,,-456455.0,-419576.0,0.68,16.01,19.07,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,142293.94949494948,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2013-12-31,2013,U1,12,,,160.0,,557116.0,5979318.0,2744181.0,86708.0,2830889.0,,8183784.0,11014672.0,4614810.0,3568974.0,7832445.0,,,,1186402.0,1743519.0,1.02,40.36,67.68,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2014-12-31,2014,U1,12,,,168.0,,569188.0,6187306.0,2800910.0,94983.0,2895893.0,,8586150.0,11482044.0,5072190.0,3513960.0,7039073.0,,,,1763301.0,2332488.0,0.87,38.72,63.19,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2015-12-31,2015,U1,12,,,172.0,,491330.0,6508478.0,2729195.0,58494.0,2787689.0,,8059902.0,10847591.0,4707849.0,3352053.0,7145341.0,,,,1416982.0,1908312.0,0.93,40.99,69.45,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2016-12-31,2016,U1,12,,,165.0,,424009.0,6350732.0,2708799.0,55655.0,2764454.0,,9788319.0,12552773.0,6988892.0,2799426.0,6958342.0,,,,1245613.0,1669622.0,0.78,35.42,54.84,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011685245,2008-12-31,2008,U1,12,31608463.0,31716354.0,180.0,16637718.0,30325.0,6219251.0,7273.0,225135.0,232408.0,,7269068.0,7501476.0,2926133.0,4342935.0,9214468.0,,,,2962219.0,2992544.0,1.43,49.03,96.2,BAE Batterien GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2720.0,2720.0,,175602.57222222222,N360/2002,N360/2002,Rescue aid in favour of BAE Berliner Batteriefabrik and MODAC,BAE Berliner Batteriefabrik and MODAC,Germany,C - Manufacturing,N360/2002,Soft loan,Individual Application,,,31-05-02,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,24-07-02,JOCE C/262/2002,,0,,,
DE2011735625,2011-12-31,2011,U1,12,19740717.0,19740717.0,2.0,,,,,,92971818.0,92971818.0,727117.0,93698935.0,28207933.0,-27480815.0,2574768.0,,,,2571197.0,2571197.0,0.03,-2.25,,WestLB Trust GmbH & Co. Trust Eins KG,Germany,DE,E,Active,,Private limited companies,Mutual and pension fund/Nominee/Trust/Trustee,Large company,Unlisted,,,K - Financial and insurance activities,6619.0,6619.0,6629.0,9870358.5,SA.26351,"C43/2008, N390/2008",€ - $ - WestLB risk shield,WestLB,Germany,"K.64 - Financial service activities, except insurance and pension funding",SA.26351,Guarantee,Ad Hoc Case,,,08-08-08,"Article 4(4) - decision to initiate the formal investigation procedure, Article 7(4) - conditional decision, Corrigendum",Conditional decision,Restructuring firms in difficulty,16-04-12,"JOCE C/322/2008, JOCE L/152/2013, JOCE L/345/2009",,divisé en 2 aprés la crise des années 2008,,,
DE2011735625,2012-12-31,2012,U1,12,17823252.0,17822538.0,,,,,,,82062346.0,82062346.0,748340.0,82810686.0,31878469.0,-31130129.0,2907617.0,,,,2906203.0,2906203.0,0.02,-4.47,,WestLB Trust GmbH & Co. Trust Eins KG,Germany,DE,E,Active,,Private limited companies,Mutual and pension fund/Nominee/Trust/Trustee,Large company,Unlisted,,,K - Financial and insurance activities,6619.0,6619.0,6629.0,,SA.26351,"C43/2008, N390/2008",€ - $ - WestLB risk shield,WestLB,Germany,"K.64 - Financial service activities, except insurance and pension funding",SA.26351,Guarantee,Ad Hoc Case,,,08-08-08,"Article 4(4) - decision to initiate the formal investigation procedure, Article 7(4) - conditional decision, Corrigendum",Conditional decision,Restructuring firms in difficulty,16-04-12,"JOCE C/322/2008, JOCE L/152/2013, JOCE L/345/2009",,divisé en 2 aprés la crise des années 2008,,,
DE2011735625,2007-12-31,2007,U1,12,,,,,,,,,122288379.0,122288379.0,288362.0,122576742.0,12207722.0,-11919360.0,,,,,,,0.02,15.94,18.96,WestLB Trust GmbH & Co. Trust Eins KG,Germany,DE,E,Active,,Private limited companies,Mutual and pension fund/Nominee/Trust/Trustee,Large company,Unlisted,,,K - Financial and insurance activities,6619.0,6619.0,6629.0,,SA.26351,"C43/2008, N390/2008",€ - $ - WestLB risk shield,WestLB,Germany,"K.64 - Financial service activities, except insurance and pension funding",SA.26351,Guarantee,Ad Hoc Case,,,08-08-08,"Article 4(4) - decision to initiate the formal investigation procedure, Article 7(4) - conditional decision, Corrigendum",Conditional decision,Restructuring firms in difficulty,16-04-12,"JOCE C/322/2008, JOCE L/152/2013, JOCE L/345/2009",,divisé en 2 aprés la crise des années 2008,,,
