BVDID,CLOSDATE,year,consolidation_code,num_months,Turnover,Sales,Employees,Material_costs,Depreciation,Costs_of_employees,Tangible_fixed_assets,Intangible_fixed_assets,Fixed_assets,other_fixed_assets,current_assets,tota_assets,current_liabilities,net_current_assets,Added_value,enterprise_value,costs_of_goods_sold,gross_profit,EBIT,EBITDA,liquidity_ratio,solvency_ratio_asset,solvency_ratio_liability,name,country,country_iso,entity_type,status,status_date,legal_form,entity_form,company_cateogry,listed,historical_record_flag,historical_record_date
DE3210056774,2011-12-31,2011,U1,12,,,222.0,,1464576.0,7616923.0,6063234.0,242056.0,6306940.0,1650.0,7487274.0,13794215.0,4868000.0,2619274.0,10155238.0,,,,1073739.0,2538315.0,0.56,37.43,59.82,Technische Glaswerke Ilmenau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3210056774,2010-12-31,2010,U1,12,23266818.0,21641337.0,229.0,9178186.0,1452272.0,7239139.0,7106603.0,126319.0,7234572.0,1650.0,6509433.0,13744005.0,4481297.0,2028135.0,12509071.0,,,,1929113.0,3381386.0,0.53,45.41,83.18,Technische Glaswerke Ilmenau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3210056774,2009-12-31,2009,U1,12,18984968.0,19137136.0,227.0,7837661.0,1916873.0,6690239.0,10858805.0,28075.0,10886880.0,,6636855.0,17523735.0,5368111.0,1268745.0,7379580.0,,,,-1241644.0,675229.0,0.39,30.13,43.13,Technische Glaswerke Ilmenau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3210056774,2008-12-31,2008,U1,12,,,170.0,,1786237.0,7523909.0,12598538.0,39244.0,12637782.0,,10957716.0,23595498.0,,10957716.0,11770474.0,,,,2450893.0,4237130.0,,37.15,59.11,Technische Glaswerke Ilmenau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3210056774,2007-12-31,2007,U1,12,,,231.0,,3685596.0,7579062.0,10730971.0,11508.0,10742479.0,,8883046.0,19625526.0,,8883046.0,11990401.0,,,,697936.0,4383531.0,,34.28,52.16,Technische Glaswerke Ilmenau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2016-12-31,2016,U1,12,55562649.0,55050197.0,203.0,38064429.0,701123.0,7728526.0,4304957.0,230894.0,4594623.0,58772.0,16481407.0,21076029.0,11852292.0,4629114.0,8586323.0,,,,2424231.0,3125354.0,1.19,29.18,41.21,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2015-12-31,2015,U1,12,46115918.0,44227792.0,200.0,28635599.0,959388.0,6951732.0,3537441.0,165090.0,3737304.0,34774.0,12082718.0,15820022.0,6772853.0,5309865.0,8018862.0,,,,419230.0,1378618.0,1.31,39.63,65.64,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2014-12-31,2014,U1,12,38397691.0,36854437.0,181.0,20516147.0,1325695.0,6574302.0,4097370.0,217816.0,4325184.0,9999.0,11250524.0,15575708.0,5609935.0,5640589.0,8154231.0,,,,2223502.0,3549196.0,1.48,39.6,65.57,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2013-12-31,2013,U1,12,33688167.0,31935040.0,167.0,15913571.0,1530625.0,5709112.0,5023587.0,694731.0,5728317.0,9999.0,10777049.0,16505365.0,5292903.0,5484146.0,7152374.0,,,,3388709.0,4919334.0,1.44,37.92,61.08,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2012-12-31,2012,U1,12,27750454.0,25092419.0,164.0,11480991.0,1480296.0,5174482.0,2920451.0,158632.0,3079085.0,2.0,12067127.0,15146212.0,5026476.0,7040651.0,6812533.0,,,,2019185.0,3499481.0,1.87,41.99,72.4,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2011-12-31,2011,U1,12,30449916.0,28162082.0,165.0,14294902.0,1806204.0,5322593.0,3890491.0,118057.0,4008550.0,2.0,9454033.0,13462583.0,2870823.0,6583210.0,9842118.0,,,,2685367.0,4491572.0,2.74,47.96,92.16,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2010-12-31,2010,U1,12,26737948.0,25646777.0,161.0,9733458.0,1949653.0,5339488.0,4742886.0,200593.0,4943481.0,2.0,7887792.0,12831273.0,2137920.0,5749872.0,9390615.0,,,,2804682.0,4754335.0,3.06,34.77,53.3,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2009-12-31,2009,U1,12,25812373.0,23519343.0,181.0,8251558.0,2563435.0,5861547.0,3477354.0,188257.0,3665613.0,2.0,8875954.0,12541567.0,3041048.0,5834905.0,9410587.0,,,,710605.0,3274040.0,2.49,22.83,29.59,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2008-12-31,2008,U1,12,28714902.0,26799378.0,199.0,10032475.0,2230849.0,6574152.0,5656631.0,273390.0,5930024.0,3.0,9036707.0,14966731.0,5624896.0,3411811.0,10096303.0,,,,1215756.0,3446605.0,1.29,15.85,18.84,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3210072875,2007-12-31,2007,U1,12,31348117.0,29211512.0,195.0,11928074.0,2592353.0,6442987.0,4780066.0,361297.0,5141367.0,4.0,11471888.0,16613255.0,5771202.0,5700685.0,10056328.0,,,,911259.0,3503612.0,1.62,10.7,11.98,CDA GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230052471,2016-01-01,2016,LF,12,,,518.0,,,,,,,,,,,,,,,,,,,,,Deckel Maho Seebach GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230052471,2015-01-01,2015,LF,12,,,526.0,,,,,,,,,,,,,,,,,,,,,Deckel Maho Seebach GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230052471,2014-01-01,2014,LF,12,,,525.0,,,,,,,,,,,,,,,,,,,,,Deckel Maho Seebach GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230052471,2013-01-01,2013,LF,12,,,450.0,,,,,,,,,,,,,,,,,,,,,Deckel Maho Seebach GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230052471,2012-01-01,2012,LF,12,300000000.0,,447.0,,,,,,,,,,,,,,,,,,,,,Deckel Maho Seebach GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230052471,2011-01-01,2011,LF,12,270000000.0,,447.0,,,,,,,,,,,,,,,,,,,,,Deckel Maho Seebach GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230052471,2010-01-01,2010,LF,12,250000000.0,,486.0,,,,,,,,,,,,,,,,,,,,,Deckel Maho Seebach GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2016-12-31,2016,U1,12,48617446.0,48164620.0,362.0,22184287.0,1983403.0,16829473.0,9846346.0,226477.0,10072823.0,,20589543.0,30662366.0,2447637.0,18141906.0,21320214.0,,,,2485715.0,4469117.0,3.91,83.39,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2015-12-31,2015,U1,12,50666992.0,50132537.0,367.0,22622792.0,2149426.0,16426009.0,10078027.0,304685.0,10382712.0,,20673545.0,31056257.0,2210593.0,18462952.0,23037104.0,,,,4434539.0,6583965.0,4.45,83.24,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2014-12-31,2014,U1,12,59597594.0,57463282.0,387.0,27674586.0,2089428.0,17471798.0,11008534.0,394829.0,11403363.0,,19991370.0,31394734.0,2844559.0,17146812.0,24347264.0,,,,4772248.0,6861676.0,2.87,79.3,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2013-12-31,2013,U1,12,64289514.0,63730260.0,362.0,30999415.0,1792028.0,16378861.0,10458928.0,22222.0,10481150.0,,21018948.0,31500098.0,3175316.0,17843632.0,24301278.0,,,,6107557.0,7899585.0,3.33,76.27,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2012-12-31,2012,U1,12,60352106.0,57982720.0,339.0,29822793.0,2251641.0,13823848.0,9532828.0,16839.0,9549667.0,,19220925.0,28770592.0,4441193.0,14779731.0,21251016.0,,,,5152343.0,7403984.0,1.9,73.67,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2011-12-31,2011,U1,12,50841045.0,48812215.0,320.0,25620071.0,2410681.0,12305653.0,9761783.0,19925.0,9781708.0,,18129304.0,27911012.0,4316127.0,13813177.0,17754100.0,,,,2997980.0,5408661.0,1.94,72.83,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2010-12-31,2010,U1,12,43341650.0,41623963.0,314.0,20703390.0,2504161.0,11147886.0,10357475.0,34472.0,10391947.0,,17628564.0,28020510.0,3214527.0,14414036.0,16648079.0,,,,2955390.0,5459552.0,2.79,74.32,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2009-12-31,2009,U1,12,50230184.0,48537184.0,389.0,25858481.0,2392108.0,12492027.0,10841841.0,9742.0,10851583.0,,17440780.0,28292363.0,4051205.0,13389575.0,17477176.0,,,,2544660.0,4936767.0,2.01,67.02,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2008-12-31,2008,U1,12,75013146.0,71907080.0,391.0,41213670.0,2103417.0,13909669.0,10380250.0,20257.0,10400507.0,,19232709.0,29633216.0,6426460.0,12806249.0,20938226.0,,,,4883697.0,6987114.0,1.42,57.84,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3230074141,2007-12-31,2007,U1,12,55641922.0,53287798.0,302.0,28908795.0,1840404.0,10482291.0,8585550.0,30272.0,8615822.0,,15615074.0,24230896.0,5642769.0,9972304.0,15924522.0,,,,3556660.0,5397063.0,1.24,56.99,,Gothaer Fahrzeugtechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3250168152,2010-12-31,2010,U1,12,1726769.0,214003.0,276.0,3079000.0,4382000.0,11892000.0,56253569.0,413293.0,56666862.0,,33576726.0,90243587.0,4595664.0,28981062.0,-9906622.0,,16528070.0,-14801301.0,-26219514.0,-21837514.0,7.16,84.47,,Odersun Ag,Germany,DE,C,Active (insolvency proceedings),,Public limited companies,Corporate,Large company,Unlisted,,
DE3250168152,2009-12-31,2009,U1,12,2084499.0,27445.0,159.0,,2601700.0,7804306.0,57746635.0,559660.0,58306295.0,,5938654.0,64244950.0,3075930.0,2862725.0,-5690929.0,,,,-16129016.0,-13527316.0,1.81,77.14,,Odersun Ag,Germany,DE,C,Active (insolvency proceedings),,Public limited companies,Corporate,Large company,Unlisted,,
DE3250168152,2008-12-31,2008,U1,12,11866468.0,149217.0,,44316.0,1132351.0,4257571.0,54898455.0,679078.0,55607533.0,30000.0,20834940.0,76442473.0,17786021.0,3048919.0,5211129.0,,,,-764979.0,367372.0,1.17,73.95,,Odersun Ag,Germany,DE,C,Active (insolvency proceedings),,Public limited companies,Corporate,Large company,Unlisted,,
DE3250168152,2007-12-31,2007,U1,12,2769359.0,3029.0,53.0,107284.0,591775.0,1810960.0,10164847.0,760194.0,10955041.0,30000.0,26445573.0,37400614.0,2296418.0,24149154.0,-2636707.0,,,,-4772561.0,-4180785.0,11.33,89.59,,Odersun Ag,Germany,DE,C,Active (insolvency proceedings),,Public limited companies,Corporate,Large company,Unlisted,,
DE3290055348,2016-12-31,2016,U1,12,1650000.0,1650000.0,20.0,,,,71676.0,508683.0,583719.0,3360.0,822821.0,1406539.0,408349.0,414471.0,,,,,,,0.43,67.31,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2015-12-31,2015,U1,12,1400000.0,1400000.0,20.0,,,,6347.0,403832.0,413539.0,3360.0,809100.0,1222638.0,,809100.0,,,,,,,,60.22,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2014-12-31,2014,U1,12,1500000.0,1500000.0,20.0,,,,7705.0,288295.0,299000.0,3000.0,796955.0,1095955.0,,796955.0,,,,,,,,62.17,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2013-12-31,2013,U1,12,1500000.0,1500000.0,20.0,,,,12040.0,328731.0,343771.0,3000.0,698892.0,1042663.0,,698892.0,,,,,,,,67.66,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2012-12-31,2012,U1,12,1500000.0,1500000.0,20.0,,,,16806.0,368766.0,388572.0,3000.0,884512.0,1273084.0,,884512.0,,,,,,,,63.2,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2011-12-31,2011,U1,12,1500000.0,1500000.0,,,,,23346.0,328927.0,355273.0,3000.0,701191.0,1056465.0,,701191.0,,,,,,,,81.61,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2010-12-31,2010,U1,12,,,,,,,25041.0,114563.0,142604.0,3000.0,640743.0,783346.0,154727.0,486016.0,,,,,,,0.67,70.82,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2009-12-31,2009,U1,12,,,,,,,31033.0,138.0,34171.0,3000.0,868981.0,903152.0,,868981.0,,,,,,,,60.74,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2008-12-31,2008,U1,12,,,,,,,43603.0,182.0,46785.0,3000.0,648776.0,695561.0,,648776.0,,,,,,,,69.23,,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290055348,2007-12-31,2007,U1,12,,,,,,,61616.0,373.0,65349.0,3360.0,1008215.0,1073564.0,,1008215.0,,,,,,,,44.1,78.89,FilmoTec GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3290208237,2016-12-31,2016,U1,12,,,189.0,,,,7327339.0,299767.0,8307503.0,680397.0,7269501.0,15577004.0,3009926.0,4259576.0,,,,,,,1.5,57.4,,Kranbau Koethen GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3290208237,2015-12-31,2015,U1,12,41387494.0,35992907.0,196.0,20492280.0,710882.0,11809367.0,7889128.0,310230.0,8708006.0,508647.0,8923525.0,17631531.0,3621356.0,5302169.0,11553269.0,,,,-989571.0,-278689.0,1.55,57.69,,Kranbau Koethen GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3290208237,2014-12-31,2014,U1,12,38049084.0,44018975.0,205.0,18864492.0,642801.0,11838476.0,8298568.0,359028.0,9113589.0,455994.0,10457974.0,19571563.0,4246221.0,6211752.0,12498742.0,,,,-17783.0,625019.0,0.88,59.83,,Kranbau Koethen GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,
DE3370052790,2016-12-31,2016,U1,12,,,49.0,,,,3305369.0,1861.0,3307230.0,,2718201.0,6025431.0,283918.0,2434283.0,,,,,,,4.69,73.67,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2015-12-31,2015,U1,12,,,42.0,,,,3338569.0,8397.0,3346966.0,,1944161.0,5291128.0,338825.0,1605336.0,,,,,,,3.18,77.83,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2014-12-31,2014,U1,12,,,54.0,,,,3206261.0,3507.0,3209768.0,,2260653.0,5470421.0,,2260653.0,,,,,,,,73.66,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2013-12-31,2013,U1,12,,,54.0,,,,2800761.0,9841.0,2810602.0,,2276230.0,5086832.0,495665.0,1780565.0,,,,,,,3.32,79.15,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2012-12-31,2012,U1,12,,,54.0,,,,2171048.0,15450.0,2186498.0,,2592538.0,4779036.0,351457.0,2241081.0,,,,,,,6.02,78.37,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2011-12-31,2011,U1,12,,,,,,,1506751.0,130.0,1506881.0,,2876885.0,4383766.0,424824.0,2452061.0,,,,,,,5.65,76.87,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2010-12-31,2010,U1,12,,,,,,,1700800.0,948.0,1701748.0,,2550990.0,4252737.0,443300.0,2107690.0,,,,,,,4.78,68.1,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2009-12-31,2009,U1,12,,,,,,,1531139.0,4256.0,1535395.0,,2759387.0,4294782.0,584756.0,2174631.0,,,,,,,3.88,60.79,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2008-12-31,2008,U1,12,,,,,,,612284.0,8982.0,621266.0,,2148052.0,2769319.0,327878.0,1820175.0,,,,,,,4.38,61.48,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3370052790,2007-12-31,2007,U1,12,,,,,,,273000.0,13700.0,286000.0,,1858000.0,2144000.0,371000.0,1487000.0,,,,,,,3.42,57.79,,Harzer Werke Motorentechnik GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE3430000394,2015-12-31,2015,U1,12,13472910.0,11504625.0,143.0,5814613.0,513276.0,6078145.0,3059287.0,28396.0,3468962.0,381279.0,3802981.0,7271943.0,2973649.0,829332.0,4243364.0,,,,-2362401.0,-1849125.0,0.51,43.28,76.3,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3430000394,2014-12-31,2014,U1,12,14158645.0,20090064.0,147.0,5607338.0,544194.0,6148421.0,3289919.0,65901.0,3706949.0,351128.0,4782645.0,8489594.0,1912208.0,2870437.0,5216345.0,,,,-1477147.0,-932954.0,1.18,66.09,,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3430000394,2013-12-31,2013,U1,12,17335364.0,16658882.0,147.0,7396657.0,591841.0,6257547.0,3685195.0,97153.0,4103895.0,321547.0,6972566.0,11076461.0,2998948.0,3973618.0,6207710.0,,,,-643198.0,-51357.0,0.86,64.94,,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3430000394,2012-12-31,2012,U1,12,14921140.0,15982363.0,144.0,7070263.0,604921.0,6105681.0,4057151.0,154043.0,4461740.0,250546.0,5926477.0,10388218.0,1649060.0,4277417.0,5231421.0,,,,-1479933.0,-875012.0,1.21,76.54,,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3430000394,2011-12-31,2011,U1,12,20345668.0,15134341.0,144.0,9336813.0,604499.0,6304977.0,4523884.0,179426.0,4885872.0,182562.0,7354191.0,12240063.0,1652765.0,5701425.0,6967607.0,,,,53163.0,657662.0,2.28,77.88,,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3430000394,2010-12-31,2010,U1,12,18135588.0,16923916.0,142.0,8046787.0,577759.0,5895423.0,4955933.0,122289.0,5195208.0,116986.0,8217887.0,13413095.0,2959182.0,5258705.0,7026289.0,,,,530527.0,1108285.0,1.36,71.72,,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3430000394,2009-12-31,2009,U1,12,25390958.0,25052872.0,125.0,11092318.0,577035.0,6043955.0,5183918.0,72100.0,5309993.0,53975.0,9370076.0,14680070.0,2088094.0,7281982.0,10267309.0,,,,3633871.0,4210906.0,3.12,74.51,,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3430000394,2008-12-31,2008,U1,12,23254323.0,21607224.0,134.0,11273943.0,519238.0,5353086.0,4469677.0,43315.0,4512992.0,,12970768.0,17483760.0,8477857.0,4492910.0,7977986.0,,,,2065867.0,2585104.0,0.76,44.13,78.98,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE3430000394,2007-12-31,2007,U1,12,23015452.0,22019835.0,127.0,10862978.0,468500.0,4844462.0,4035302.0,45982.0,4081284.0,,8915609.0,12996893.0,5472347.0,3443262.0,8332301.0,,,,2975401.0,3443901.0,0.82,45.0,81.81,Saalfelder Hebezeugbau GmbH,Germany,DE,C,Active (insolvency proceedings),,Private limited companies,Corporate,Large company,Unlisted,,
DE4070101252,2009-12-31,2009,U1,12,,,,,,,,,,,4770258.0,4770258.0,14856610.0,-10086352.0,,,,,,,0.32,,,Wernal Aluminium Technik GmbH,Germany,DE,C,Dissolved,2015-04-01,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE4070101252,2008-12-31,2008,U1,12,,,,,,,,,,,7569347.0,7569347.0,,7569347.0,,,,,,,,,,Wernal Aluminium Technik GmbH,Germany,DE,C,Dissolved,2015-04-01,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE4070101252,2007-12-31,2007,U1,12,,,,,,,,,,,7354192.0,7354192.0,,7354192.0,,,,,,,,,,Wernal Aluminium Technik GmbH,Germany,DE,C,Dissolved,2015-04-01,Private limited companies,Corporate,Medium sized company,Unlisted,,
DE4250002641,2016-03-31,2016,C2,12,1852061312.0,1778532924.0,4091.0,1278153254.0,26394765.0,248873972.0,165386377.0,9419358.0,246659982.0,71854246.0,636835281.0,883495263.0,217226661.0,419608620.0,342711928.0,,,,70581625.0,96976390.0,2.1,54.9,,Schmitz Cargobull Aktiengesellschaft,Germany,DE,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
DE4250002641,2015-03-31,2015,C2,12,1601757000.0,1589087000.0,3850.0,,24664000.0,225967000.0,168353000.0,9670000.0,255279000.0,77256000.0,558972000.0,814251000.0,190277000.0,368695000.0,287219000.0,,,,29752000.0,54416000.0,2.17,55.59,,Schmitz Cargobull Aktiengesellschaft,Germany,DE,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
DE4250002641,2014-03-31,2014,C2,12,1653992000.0,1623547000.0,3478.0,,23378000.0,206728000.0,151253000.0,11445000.0,225924000.0,63226000.0,554493000.0,780417000.0,171998000.0,382495000.0,298443000.0,,,,61192000.0,84570000.0,2.41,56.94,,Schmitz Cargobull Aktiengesellschaft,Germany,DE,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
